,absstatus,brakestatus,closestintersectid,device,elevation,filedate,filetimeutc,fixtypehvgps,gpsorientsemimaj,gpssemimajaxis,gpssemiminaxis,gpsspeed,heading,headlamp,key,latitude,localtimems,longaccel,longitude,speed,stabilitycontrolstatus,steerangle,throttlepospct,traccontrolstatus,transstate,turnsignal,uuid,wiper,yawrate
7123,0,0,0,101084,230.92,20200601,111819,2,28.0,1.2,1.0,16.43314,349.76,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMDUyNTh9,40.092035264872294,41005258,-0.23948288,-83.12454581027357,16.619444,0,3.0,0,0,2,0,d1ac4f9d9037d2cf59318a890657c124,0,0.97654724
7124,0,0,0,101084,230.82,20200601,111819,2,32.0,1.2,1.0,16.264584,349.94,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMDU3NTh9,40.09210892821956,41005758,-0.3351879,-83.12456310503278,16.644444,0,2.7,0,0,2,0,e56499a830f66dce812f6e06cca26f32,0,0.7324066
7125,0,0,0,101084,230.72,20200601,111819,2,32.0,1.2,1.0,16.353487,350.46,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMDYyNTh9,40.09218258477446,41006258,-0.43089104,-83.12457916034444,16.48611,0,2.0,0,0,2,0,1d575d6698643dbf0e6dd91487b4320e,0,0.24412537
7126,0,0,0,101084,230.52,20200601,111819,2,33.0,1.1,0.98,16.096542,350.89,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMDY3NTh9,40.092255575826776,41006758,-0.4787426,-83.12459456835525,16.283333,0,1.6,0,0,2,0,755d3f18b3e16854ec378c15b59408dd,0,0.488266
7127,0,0,0,101084,230.32,20200601,111819,2,33.0,1.1,0.95,16.031792,350.72,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMDcyNTh9,40.092328079427446,41007258,-0.23948288,-83.124609771377,16.180555,0,1.6,0,0,2,0,c2d861f5facf14f96d44558dfcaafe8c,0,0.488266
7128,0,0,0,101084,230.12,20200601,111819,2,31.0,1.1,0.93,15.811848,351.04,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMDc3NTh9,40.092399572580604,41007758,-0.43089104,-83.12462453628405,15.966666,0,3.7,0,0,2,0,c8746d700f585c00ef7e035db0a4e245,0,0.97654724
7129,0,0,0,101084,230.12,20200601,111819,2,28.0,1.0,0.9,15.635583,351.55,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMDgyNTh9,40.09247039439553,41008258,-0.28733444,-83.12463792733647,15.844443,0,3.7,0,0,2,0,eaea531c2d10a1c29ee60d0ae742595e,0,1.2206879
7130,0,0,0,101084,230.12,20200601,111819,2,26.0,1.0,0.88,15.481931,352.09,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMDg3NTh9,40.09254021472165,41008758,-0.28733444,-83.12465114546382,15.658333,0,3.7,0,0,2,0,28188f90742c4f4b6322b267fa7f0cab,0,0.97654724
7131,0,0,0,101084,230.12,20200601,111819,2,24.0,0.99,0.86,15.340097,352.48,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMDkyNTh9,40.09260937147586,41009258,-0.38303947,-83.12466322902738,15.519444,0,-1.3000001,0,0,2,0,ef534b9490c064471832caf62d98e563,0,-0.24415588
7132,0,0,0,101084,230.12,20200601,111819,2,22.0,0.97,0.84,15.202375,352.01,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMDk3NTh9,40.092678050034344,41009758,-0.38303947,-83.12467482918392,15.349999,0,-8.5,0,0,2,0,c23d0ef8f17121669b01b91556b00e37,0,-2.197281
7133,0,0,0,101084,230.22,20200601,111819,2,22.0,0.95,0.82,14.933611,350.84,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTAyNTh9,40.09274524356031,41010258,-0.38303947,-83.1246884123689,15.119445,0,-9.2,0,0,2,0,471714ac221dc7fe0ce3b3b9b6513671,0,-2.4414215
7134,0,0,0,101084,230.12,20200601,111819,2,26.0,0.94,0.8,14.748097,349.53,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTA3NTh9,40.0928121023102,41010758,-0.38303947,-83.12470435956536,14.930555,0,-6.5,0,0,2,0,7d8abeb82dfc4e3ed9e4c045da7f4c90,0,-1.7089996
7135,0,0,0,101084,230.12,20200601,111819,2,30.0,0.93,0.78,14.618597,348.74,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTEyNTh9,40.09287794858769,41011258,-0.38303947,-83.12472152907932,14.775,0,3.0,0,0,2,0,cfb0b08cb05e541c7ccd347a048d8648,0,0.7324066
7136,0,0,0,101084,230.12,20200601,111819,2,32.0,0.92,0.77,14.453639,349.04,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTE3NTh9,40.09294244388346,41011758,-0.38303947,-83.12473829801144,14.513889,0,6.6,0,0,2,0,61d20e8a3d32472dc00385008f764b9f,0,1.7089691
7137,0,1,0,101084,230.12,20200601,111819,2,31.0,0.92,0.78,14.208514,349.81,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTIyNTh9,40.09300576395803,41012258,-0.38303947,-83.12475346620487,14.397222,0,8.400001,0,0,2,0,a5b75aa0667d4c5b4653855b711077b3,0,2.1972504
7138,0,1,0,101084,230.32,20200601,111819,2,29.0,0.92,0.79,14.066167,350.5,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTI3NTh9,40.093068417296394,41012758,-0.43089104,-83.12476648509752,14.122222,0,8.6,0,0,2,0,337dca63f8602a2b92f30d8394e3da63,0,2.441391
7139,0,1,0,101084,230.32,20200601,111819,2,26.0,0.92,0.79,13.8405695,351.98,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTMyNTh9,40.09313071743791,41013258,-0.7180023,-83.12477783556916,13.875,0,7.9,0,0,2,0,50107ca664a0fdf9381e5386b8c592a9,0,2.441391
7140,0,1,0,101084,230.32,20200601,111819,2,21.0,0.9,0.79,13.391431,352.71,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTM3NTh9,40.09319169875895,41013758,-1.2443752,-83.12478751337719,13.383333,0,5.6,0,0,2,0,ce9cc8bf185c508a82969bc204efbbba,0,1.4648285
7141,0,1,0,101084,230.42,20200601,111819,2,20.0,0.9,0.78,12.842597,353.7,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTQyNTh9,40.093250504332296,41014258,-1.2922268,-83.12479630297959,12.805555,0,3.8,0,0,2,1,1ea4417f139196f977845b1d0d49f7a8,0,0.97654724
7142,0,1,0,101084,230.42,20200601,111819,2,22.0,0.89,0.77,12.235181,354.31,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTQ3NTh9,40.09330715250569,41014758,-1.7228947,-83.12480400699576,12.066667,0,1.0,0,0,2,1,b98a49d5c47f0cffb3ee25e8675e47a2,0,0.488266
7143,0,1,0,101084,230.42,20200601,111819,2,25.0,0.88,0.75,11.280375,354.41,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTUyNTl9,40.09335981603977,41015259,-2.1535625,-83.12481065248615,11.133333,0,1.0,0,0,2,1,26a7ddb07feb0184c3725f32f5ffe6d4,0,0.24412537
7144,0,1,0,101084,230.52,20200601,111819,2,27.0,0.87,0.74,10.383125,354.27,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTU3NTl9,40.09340832041724,41015759,-2.105711,-83.12481651546409,10.094444,0,1.0,0,0,2,1,b49d664121470c7ed9c225daf4dc2ba0,0,0.488266
7145,0,1,0,101084,230.52,20200601,111819,2,27.0,0.85,0.72,9.252055,354.36,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTYyNTl9,40.09345215094276,41016259,-2.105711,-83.12482166306931,9.055555,0,0.90000004,0,0,2,1,43a76463ade3eba9ee106330ccfc6a9e,0,0.24412537
7146,0,1,0,101084,230.62,20200601,111819,2,27.0,0.84,0.71,8.401569,354.37,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTY3NTl9,40.09349148396264,41016759,-0.81370735,-83.12482632761724,8.380555,0,-0.2,0,0,2,1,e129a3fdbbd4fe8af6d3e185ac1c16fc,0,-1.5258789e-05
7147,0,1,0,101084,230.62,20200601,111819,2,29.0,0.84,0.7,7.9621944,353.7,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTcyNTl9,40.09352817099852,41017259,-0.7658558,-83.12483130297065,7.986111,0,-22.4,0,0,2,1,056c192d35dfa4b38550b4cae88e4c91,0,-3.417984
7148,0,1,0,101084,230.72,20200601,111819,2,29.0,0.84,0.71,7.5593057,352.44,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTc3NTl9,40.09356303917762,41017759,-1.0529671,-83.1248370708529,7.5888886,0,-62.0,0,0,2,1,2be95f0aa0432bbfaccf69e188e6345a,0,-9.76564
7149,0,0,0,101084,230.72,20200601,111819,2,30.0,0.84,0.71,7.1523056,346.27,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTgyNTl9,40.09359581079411,41018259,-0.81370735,-83.12484656032375,7.233333,0,-108.8,0,0,2,1,cdb033e046bedacd7159054b4e4bdd3b,0,-18.066422
7150,0,0,0,101084,230.72,20200601,111819,2,28.0,0.84,0.71,6.732972,336.78,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTg3NTl9,40.09362542453479,41018759,-0.7658558,-83.12486160323019,7.1083336,0,-134.90001,0,0,2,1,07576035d9ef831aeb7129f7b5b29631,0,-22.460953
7151,0,0,0,101084,230.92,20200601,111819,2,28.0,0.84,0.71,6.6707916,325.26,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTkyNTl9,40.09365084767212,41019259,-0.00022315979,-83.12488352500557,7.022222,0,-130.6,0,0,2,1,82907652a7799093cffccd7258269fde,0,-22.216812
7152,0,0,0,101084,230.92,20200601,111819,2,27.0,0.84,0.71,6.936986,314.1,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMTk3NTl9,40.09367277034804,41019759,0.52614975,-83.12491172378964,7.311111,0,-99.700005,0,0,2,1,fc24957a3bd6c39b2fd8f56f376b5302,0,-16.601578
7153,0,0,0,101084,231.02,20200601,111819,2,27.0,0.83,0.71,7.312125,304.97,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjAyNTl9,40.093692094091125,41020259,0.5740013,-83.12494535575243,7.691666,0,-95.8,0,0,2,1,a8fb875b9e5e76e945433bff0c569ae2,0,-17.089859
7154,0,0,0,101084,230.92,20200601,111819,2,25.0,0.82,0.71,7.682125,297.27,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjA3NTl9,40.093708902558525,41020759,0.717556,-83.1249835822046,8.105556,0,-85.4,0,0,2,1,cbb2726e91babe6d98ba04c1d12c0294,0,-15.869156
7155,0,0,0,101084,230.92,20200601,111819,2,21.0,0.8,0.7,8.263847,289.65,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjEyNTl9,40.09372243659031,41021259,0.52614975,-83.12502663770053,8.547222,0,-81.700005,0,0,2,1,722762bf19c6a8d4e1f93d8b0bcec8c6,0,-15.625015
7156,0,0,0,101084,230.82,20200601,111819,2,17.0,0.79,0.68,8.524902,282.29,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjE3NTl9,40.09373174276238,41021759,0.43044472,-83.1250741568339,8.930555,0,-85.8,0,0,2,1,973572db08b8f6d02540a94a0706491a,0,-16.845718
7157,0,0,0,101084,230.72,20200601,111819,2,15.0,0.78,0.68,8.92368,273.92,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjIyNTl9,40.09373581733794,41022259,0.66970444,-83.12512474221627,9.275,0,-76.0,0,0,2,1,c3a8bc39d22df94e1e976bdc23b57da8,0,-15.625015
7158,0,0,0,101084,230.72,20200601,111819,2,12.0,0.77,0.67,9.3527775,265.89,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjI3NTl9,40.09373354293552,41022759,0.66970444,-83.12517856543553,9.630555,0,-37.4,0,0,2,1,13f122b0ef74b8abee3377e5a3070a53,0,-7.324234
7159,0,0,0,101084,230.82,20200601,111819,2,10.0,0.77,0.66,9.7659445,262.39,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjMyNTl9,40.09372830676029,41023259,0.76540947,-83.12523420532183,10.030556,0,-16.800001,0,0,2,0,62571096ca4893d7aeeaab23481634d7,0,-2.9297028
7160,0,0,0,101084,230.92,20200601,111819,2,8.9,0.77,0.66,10.051153,261.24,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjM3NTl9,40.09372161833191,41023759,0.66970444,-83.12529140803314,10.411111,0,-9.6,0,0,2,0,eafd31d7fe1c06020ce7b2d9884fc4c1,0,-1.7089996
7161,0,0,0,101084,230.92,20200601,111819,2,7.8,0.77,0.67,10.439138,260.3,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjQyNTl9,40.09371363059095,41024259,0.66970444,-83.12535060049969,10.752777,0,-5.7000003,0,0,2,0,0f4582d6cf97d796726e01dd2f6c1a53,0,-0.97657776
7162,0,0,0,101084,230.92,20200601,111819,2,6.5,0.77,0.67,10.845625,259.9,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjQ3NTl9,40.09370523145752,41024759,0.47829628,-83.12541194380975,11.0194435,0,-3.8,0,0,2,0,9e931ed2859e3e18ede97fe356e2614e,0,-0.4882965
7163,0,0,0,101084,230.92,20200601,111819,2,0.54,0.78,0.68,11.058375,259.18,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjUyNTl9,40.09369611288873,41025259,0.6218529,-83.12547479359405,11.308333,0,-3.7,0,0,2,0,ecd0616a5a62ccd0944db27f390149df,0,-0.73243713
7164,0,0,0,101084,231.02,20200601,111819,2,173.0,0.79,0.69,11.203292,257.82,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjU3NTl9,40.09368572186627,41025759,0.5740013,-83.12553898603745,11.6472225,0,-8.6,0,0,2,0,606f92e13fd38408aef623ec9f121520,0,-1.7089996
7165,0,0,0,101084,231.02,20200601,111819,2,165.0,0.81,0.7,11.649861,257.17,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjYyNTl9,40.09367461448597,41026259,0.3347416,-83.12560449590552,11.963889,0,-11.2,0,0,2,0,020b72a8ef5d70d379695a8d206ee3e4,0,-2.4414215
7166,0,0,0,101084,231.12,20200601,111819,2,161.0,0.83,0.71,11.767028,256.23,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjY3NTl9,40.09366229239466,41026759,0.3347416,-83.1256713407034,12.041666,0,-11.7,0,0,2,0,75deada72db5ab418aa03af6eb2751a3,0,-2.4414215
7167,0,0,0,101084,231.12,20200601,111819,2,162.0,0.84,0.71,12.028597,254.88,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjcyNjB9,40.09364856897289,41027260,0.43044472,-83.12573885135787,12.213888,0,-11.7,0,0,2,0,66d001afc156a4d2d20d59f31fd07e2b,0,-2.6855621
7168,0,0,0,101084,231.22,20200601,111819,2,166.0,0.83,0.71,12.049666,253.08,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjc3NjB9,40.09363293756181,41027760,-0.00022315979,-83.12580618823118,12.316667,0,-8.900001,0,0,2,0,2a4cef6637fd632c40c571f53463e7a0,0,-2.197281
7169,0,0,0,101084,231.12,20200601,111819,2,168.0,0.82,0.71,12.139083,252.08,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjgyNjB9,40.09361643863753,41028260,-0.00022315979,-83.12587385159432,12.347222,0,-8.1,0,0,2,0,f5fe38f5577d2bb596d9c9a48fe7093e,0,-1.7089996
7170,0,0,0,101084,231.22,20200601,111819,2,168.0,0.82,0.71,12.170944,251.44,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjg3NjB9,40.09359899935927,41028760,0.14333344,-83.12594134750418,12.325,0,-7.7000003,0,0,2,0,65f436b6e2e894a74cf23c5a1163324e,0,-1.7089996
7171,0,0,0,101084,231.32,20200601,111819,2,169.0,0.82,0.71,12.134459,250.09,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjkyNjB9,40.093580442701025,41029260,0.14333344,-83.12600866716184,12.419444,0,-7.6,0,0,2,0,1734ebedbec00fa89b86dd63c86fcaa4,0,-1.7089996
7172,0,0,0,101084,231.32,20200601,111819,2,170.0,0.83,0.71,12.237236,249.21,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMjk3NjB9,40.09356096395176,41029760,0.095479965,-83.12607582122571,12.516666,0,-7.8,0,0,2,0,d46bc9b4c04fa05a1703e0e69393af51,0,-1.7089996
7173,0,0,0,101084,231.42,20200601,111819,2,171.0,0.83,0.72,12.378555,248.38,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMzAyNjB9,40.0935403269494,41030260,0.14333344,-83.12614297334176,12.597221,0,-11.1,0,0,2,0,e9ae3ad8dacaef0c09bd452392e213ea,0,-2.4414215
7174,0,0,0,101084,231.42,20200601,111819,2,171.0,0.83,0.72,12.359028,246.65,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMzA3NjB9,40.093518208656704,41030760,0.095479965,-83.12620993472001,12.691667,0,-11.5,0,0,2,0,45e2a70a8d3c42ed63e64fee5546d555,0,-2.6855621
7175,0,0,0,101084,231.42,20200601,111819,2,172.0,0.83,0.72,12.45307,245.13,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMzEyNjB9,40.093494459125296,41031260,0.14333344,-83.12627672488783,12.780555,0,-11.400001,0,0,2,0,4faa81a2d5e6cff0c98190b93f266c85,0,-2.6855621
7176,0,0,0,101084,231.42,20200601,111819,2,168.0,0.83,0.73,12.53375,244.21,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMzE3NjB9,40.0934694752184,41031760,0.095479965,-83.1263420279111,12.791666,0,-9.6,0,0,2,0,200c79fa0df1ad0719d744eaa412eaae,0,-2.197281
7177,0,0,0,101084,231.52,20200601,111819,2,165.0,0.84,0.74,12.526042,242.97,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMzIyNjB9,40.09344360623387,41032260,-0.00022315979,-83.12640798208677,12.791666,0,-2.8,0,0,2,0,352da0a7d59f09dbb92c731d2ae34fd3,0,-0.4882965
7178,0,0,0,101084,231.62,20200601,111819,2,165.0,0.85,0.75,12.637555,242.42,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMzI3NjB9,40.09341685008279,41032760,-0.048074722,-83.12647329326919,12.833334,0,2.2,0,0,2,0,e85badf00c27ca3a4ced28bad073abdc,0,0.488266
7179,0,0,0,101084,231.82,20200601,111819,2,168.0,0.86,0.77,12.499833,242.61,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMzMyNjB9,40.0933907143104,41033260,-0.00022315979,-83.12653830104148,12.822222,0,16.300001,0,0,2,0,88b3306952f380069238c42284149457,0,4.1503754
7180,0,0,0,101084,231.92,20200601,111819,2,167.0,0.88,0.79,12.573833,243.88,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMzM3NjB9,40.09336492130207,41033760,-0.095926285,-83.12660368292208,12.730555,0,26.0,0,0,2,0,94e3a644e7768fbd0963466c2014a0ad,0,6.347641
7181,0,0,0,101084,232.12,20200601,111819,2,163.0,0.9,0.8,12.460264,247.78,0,eyJkZXZpY2UiOjEwMTA4NCwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTExODE5LCJsb2NhbHRpbWVtcyI6NDEwMzQyNjB9,40.093342894686266,41034260,-0.095926285,-83.12667079451528,12.677777,0,34.2,0,0,2,0,bd7bcdfb1156eca47dfb9f8ead5f7e23,0,8.789047
